,2_short,3_short,9_short,10_short,11_short,15_short,19_short,20_short,22_short,25_short,29_short,30_short,31_short,32_short,33_short,34_short,35_short,37_short,39_short,41_short,43_short,44_short,45_short,46_short,49_short,50_short,55_short,59_short,60_short,63_short,64_short,65_short,70_short,71_short,72_short,73_short,74_short,75_short,76_short,77_short,78_short,80_short,81_short,82_short,84_short,86_short,88_short,91_short,92_short,94_short,96_short,101_short,102_short,103_short,106_short,108_short,111_short,123_short,124_short,125_short,129_short,130_short,131_short,132_short,133_short,134_short,137_short,138_short,139_short,140_short,141_short,145_short,147_short,148_short,153_short,156_short,157_short,158_short,159_short,160_short,164_short,165_short,166_short,170_short,171_short,173_short,174_short,178_short,179_short,181_short,187_short,188_short,189_short,191_short,192_short,197_short,198_short,199_short,200_short,201_short,203_short,205_short,210_short,211_short,213_short,216_short,220_short,223_short,224_short,225_short,230_short,232_short,237_short,239_short,241_short,243_short,244_short,245_short,246_short,249_short,250_short,251_short,262_short,263_short,264_short,265_short,naive_ave_pnl
2015-10-31,0.5511832137543923,0.21899209828653418,0.0,0.462313559160637,0.45899878790305737,0.2658425351040487,0.386155321035071,0.4653051180208837,0.4982219119324143,0.21907190576191404,0.0,0.5368852933643452,0.43120751142020897,0.0,0.5067274523968976,0.466327428769342,0.0,0.4008756253664726,0.545741532158843,0.2581452230338248,0.0,0.5309998186320058,0.5562881050708832,0.0,0.4887857187481661,0.0,0.0,0.0,0.49897939096015415,0.2697965637190269,0.26884969188675345,0.5341822842995236,0.5203353419542747,0.4349870376624763,0.4621622248812335,0.0,0.2941753371128691,0.14596139826938387,0.4432079311661528,0.0,0.3479675058866057,0.36956595073908777,0.3263819684554089,0.2508408015362267,0.5123156597575957,0.5914359267168338,0.5091562398250498,0.0,0.4363702508649209,0.0,0.4098026847538572,0.4965920933310811,0.4625565777868132,0.0,0.0,0.5384085048577494,0.49420886684938464,0.413088007782579,0.4089747237874608,0.5772000256066929,0.4493378364734487,0.35842465312150856,0.31550709750320266,0.4817903808418663,0.45441152540094115,0.27319171754936794,0.49739925029169896,0.0,0.4700393866475477,0.39633305197164087,0.38032827187594564,0.48232939379264433,0.5405370754354784,0.4478743356369515,0.0,0.0,0.2017365977014696,0.0,0.23823786497641694,0.4232377570221831,0.5859005245942059,0.0,0.49062532719238994,0.5326496949874875,0.5076818898980946,0.0,0.5004413307691736,0.26524244697533267,0.23766800807254568,0.27550650977809277,0.4437194528932444,0.5319743740893658,0.5248974098049315,0.0,0.4129461008775839,0.3579859279318577,0.45914315228121794,0.43009825936101836,0.0,0.3047490813390745,0.5059418456855287,0.0,0.4463505898706522,0.40049344696035055,0.3220184171194943,0.0,0.3236146510839774,0.3885305957673852,0.3717883444287549,0.2814229568829832,0.37354755170927023,0.48835168450044086,0.0,0.3221801672460235,0.0,0.0,0.6558324086871916,0.40439877547293573,0.40618990598884697,0.0,0.0,0.29537905690004057,0.310504980222283,0.4449495848787343,0.0,0.4377089799471306,0.36604947179284897
2015-11-30,0.5461002545135119,0.21323614818764802,0.0,0.4552504099521943,0.453564013220385,0.2512167024805211,0.34107077371211614,0.4682701457176293,0.5009320510750671,0.21809305180117053,0.0,0.5402765230530391,0.4246043674002835,0.0,0.50836939898849,0.46485630818242485,0.0,0.4031433395345112,0.5274450515316267,0.2573053757615549,0.0,0.5303104059555376,0.5657276968906899,0.0,0.4863200882151486,0.0,0.0,0.0,0.5101382115914618,0.2645269932274317,0.3263876149112447,0.5333378625810055,0.5228906379465219,0.43969189701738126,0.46384855814083914,0.0,0.29631123571382567,0.14578889695783814,0.44526235394281144,0.0,0.329899772038383,0.3714465988359576,0.3433279445347102,0.24929267390326385,0.5119672386406315,0.5878611137543052,0.5051592300711347,0.0,0.4348629909504907,0.0,0.4116022872695187,0.5180771153930455,0.44190758671701136,0.0,0.0,0.5365025205480379,0.4821710591827311,0.4170737074485007,0.4075189993256694,0.5897750683356233,0.45526304135917955,0.3601653492133557,0.30976127894133754,0.4762362220577819,0.44780231400529946,0.28287716265291096,0.49649713202821727,0.0,0.47187013191563093,0.38450425585704473,0.3731632050370346,0.49765738900231715,0.5168846794690524,0.4658680473056346,0.0,0.0,0.2015188779965304,0.0,0.24368934575952678,0.41784627406496844,0.5819214801529035,0.0,0.4687411972070774,0.5438064918518649,0.4913379915325846,0.0,0.4988434697026428,0.2585337887954007,0.24034372375214344,0.294100672271003,0.4319001274146742,0.5514894052575224,0.5345075953229425,0.0,0.4159045022133051,0.37786037825597674,0.45655908093487346,0.43853565444591647,0.0,0.27836768482634744,0.5068563153895967,0.0,0.43854797952118046,0.3653256421181405,0.32423343641662283,0.0,0.35765093185668934,0.38843519871704946,0.362411462627414,0.28657158402205346,0.393965516454932,0.5147980637981832,0.0,0.32458097944446224,0.0,0.0,0.6481249974274784,0.3971653288235499,0.4004249742314506,0.0,0.0,0.33043433453474164,0.3077501917918909,0.45527865063814493,0.0,0.4375145677728958,0.3769730563818418
2015-12-31,0.5426929944977006,0.2090473993587931,0.0,0.4509995375962188,0.5446737209171386,0.27646537831412415,0.3553260427517108,0.5106792166520079,0.5040968641549032,0.14748927570968037,0.0,0.545964488179429,0.4335166163699397,0.0,0.5176758015108879,0.46245581043254586,0.23061721041182892,0.4321912956961545,0.5407386331605608,0.2869712557190958,0.0,0.5231677571242299,0.5893332658453877,0.33583935312423185,0.505695430137634,0.0,0.0,0.0,0.5434325780268567,0.2598243725595739,0.33934725533519466,0.5793177288192592,0.4811712153158017,0.44983012011052165,0.46621281922464,0.29448812719902057,0.34136088586756447,0.2577943674643416,0.46242948821559493,0.0,0.4052982297216176,0.41165131575475145,0.3067910904104398,0.17742198381447846,0.5034446713282112,0.5842640954547351,0.5120106665849326,0.0,0.43514964693102764,0.0,0.43691173799326694,0.48305043564374306,0.426916279815778,0.0,0.0,0.5361270346659938,0.47401060741543494,0.3939476083601248,0.40584132357280805,0.6116374661293187,0.4421974688014148,0.38388659770395,0.4002470230592078,0.4651350930416574,0.5058279796045431,0.2943868202114478,0.5157787764937981,0.0,0.45290157591576896,0.247854936376385,0.36646118072937317,0.5321874141381009,0.548875728489626,0.5096053483534799,0.0,0.0,0.4337173992068573,0.0,0.25079496684357,0.41042081997976476,0.6063657784864529,0.0,0.48326739922806766,0.5372271528688306,0.5350563525457539,0.0,0.4966372661542348,0.25263457606321116,0.237064228501825,0.28123580490362854,0.43938249473825525,0.563951036970508,0.5430149297734936,0.0,0.44326870710329946,0.33920666617087974,0.5009465053371879,0.481677897135482,0.0,0.19746524469162735,0.4852961534008621,0.0,0.41714561672388045,0.4275665009758865,0.24048084920587912,0.0,0.36263362714141584,0.4050192327822,0.35266816824134,0.29419347560059106,0.4614800927274205,0.545507549397379,0.0,0.3570947025752657,0.0,0.0,0.60061085700784,0.4092762951456431,0.4647087565140462,0.0,0.0,0.43546161570435205,0.34254847292100726,0.4581389441963701,0.0,0.4408867640879946,0.39594408625240085
2016-01-31,0.4720650642018843,0.20355893263499694,0.0,0.45790178206825083,0.5315054536116278,0.2949466677024984,0.32597461902592256,0.5111759193144452,0.44278088663852017,0.23555762000174635,0.0,0.5363627801853287,0.5056019673778692,0.0,0.5151296660849877,0.465763620410554,0.2226654851820214,0.4466311800138343,0.5405210992188344,0.3876339049508044,0.0,0.5204050045370856,0.5883005865442027,0.3882046457659861,0.5049098041185249,0.0,0.33983223222618447,0.0,0.4742284322772345,0.25572524609911246,0.3863191986913595,0.5770832308262559,0.47884377265721256,0.38270753852930356,0.467620443724056,0.29097286997152466,0.33610449997302383,0.28343539360983033,0.4967167064983109,0.0,0.41779691814879716,0.40149285387454814,0.38648598049094135,0.17198409768080392,0.5040617091517836,0.5838082139317236,0.5123763724746931,0.0,0.4953979603764776,0.0,0.4668218185734538,0.4934858066311482,0.3948884225552504,0.0,0.0,0.5297340214025661,0.4516025106416138,0.45322545846589574,0.4018688161850644,0.627511010741932,0.4682657887535062,0.4185608380449937,0.3898255825042771,0.4564202755344211,0.5105160060583219,0.29676040795272646,0.5353489593709071,0.0,0.4815676841502803,0.3182702425885454,0.36143231737639514,0.5558662539168147,0.47828888687518123,0.5329693672423196,0.0,0.0,0.31734600048279893,0.0,0.2541058621497857,0.4041451464195499,0.5671430864276774,0.0,0.4830670387518207,0.5325404790901384,0.5278962613920865,0.0,0.49589199560592795,0.2476834255442569,0.3708135507129503,0.28822683400561955,0.4453087782212819,0.5590929175259174,0.5454503042547221,0.0,0.4246389305153333,0.3845635151446473,0.4931164050771998,0.5163357194013681,0.05292675335230334,0.19489361816204975,0.4849168547954299,0.0,0.34520096458814925,0.4052157787351903,0.23986308355206118,0.0,0.38718612359227483,0.4623380562570532,0.3431746979589588,0.2946637610595603,0.45970552010218907,0.558141607807499,0.0,0.3546695655772251,0.0,0.0,0.5851158927936407,0.40518576497544606,0.4541184306250745,0.0,0.0,0.4264726882401065,0.3386096354722879,0.4853568781060376,0.0,0.4371722639012003,0.40375766758967013
2016-02-29,0.46744798678761573,0.2016668613651162,0.0,0.46378127890989584,0.5305668333108526,0.2835880974377323,0.3103224341663792,0.5121419569876465,0.44672110931017533,0.2509020438083053,0.0,0.5377297026378808,0.4935083540781631,0.0,0.5123291130872275,0.4820779781816972,0.21858573874018558,0.46815680771044577,0.542984934554236,0.3847390167355729,0.0,0.5173871180286846,0.5859949905347338,0.3669953216070974,0.5059960666870467,0.0,0.32807841901289103,0.0,0.4755452910485553,0.2527876791850027,0.39207509178186406,0.5778074367311472,0.4780836385008109,0.39367221737389363,0.47042377360314697,0.2893999073267691,0.335593758416799,0.27160146305875504,0.49073259323772855,0.0,0.42182347810534376,0.3961487627734196,0.38829886519178747,0.17020730338216522,0.5026749489854663,0.5872845250013646,0.5134034933318388,0.0,0.4767591340586119,0.0,0.46340233381284684,0.49568333390754743,0.38841820270521576,0.0,0.0,0.5190469943912654,0.44624235515446076,0.46118379399352527,0.399976180988093,0.6312364889402579,0.46999928222037535,0.41171317852246075,0.3732252539641547,0.4534192729304216,0.5162650374416226,0.30744943881536596,0.5266570177932131,0.0,0.47896855038431607,0.26673519502241866,0.35844241147950967,0.5548753734653838,0.4756661279787583,0.5315227706038305,0.0,0.0,0.2819811706766848,0.0,0.26038834449433346,0.399748216921795,0.5686447223679354,0.0,0.48215329016012526,0.5070766136838266,0.5220403787223332,0.0,0.4964024303718756,0.24403975555959348,0.34842402106139453,0.2940031916028576,0.43999260048380673,0.5248756283347296,0.5717312607180789,0.0,0.4281905615500183,0.3973623659803254,0.50733632957468,0.5049613059658214,0.15580130222689115,0.19023537543655597,0.48571765823688606,0.0,0.34033161101306775,0.3662696743870839,0.2406340953045402,0.0,0.38868075145998504,0.45476512417530685,0.3352623801661482,0.30276879112028254,0.45897168019040974,0.5532517624817866,0.0,0.36192537308412526,0.0,0.0,0.5753341501465407,0.40307055728974495,0.43921793485837607,0.0,0.0,0.4441741543011103,0.3378607136482392,0.4853080944288837,0.0,0.43290886794296446,0.4017249410109113
2016-03-31,0.4616322769431762,0.19926403577994795,0.0,0.46197985696613175,0.5266668740345513,0.2744195637152882,0.29765816006443535,0.5120997914108634,0.45003312161807807,0.2604261710661496,0.0,0.5372659977455068,0.48547104536659974,0.0,0.5076081561161867,0.47879582816605715,0.2157370711245934,0.46818797324147376,0.5446895393173788,0.38457450816418415,0.0,0.5128958047580223,0.5873349664297706,0.26003755688435093,0.5036409988521788,0.0,0.3309671009570215,0.0,0.4753708046604124,0.24985203852544383,0.36488112643334114,0.5780398469084731,0.4754225875259661,0.39529524559236245,0.4728140678093992,0.287944946263804,0.3376731651058864,0.2716471285744171,0.4873984115837974,0.0,0.42398792760520576,0.39292056133382636,0.39005230740836183,0.16843831906282197,0.49911115571751163,0.5865112775330343,0.5140568248251292,0.0,0.46696610911484265,0.0,0.4603946134803971,0.4968661033872267,0.3798942532791432,0.0,0.0,0.5178659382982848,0.44073603221237706,0.4595710859097757,0.3965201146872456,0.6203362086569425,0.4712184314061493,0.4115084356384744,0.3509353083305416,0.44909085157239326,0.5133004125946726,0.3157651904150674,0.5203977980896519,0.0,0.4771404681856869,0.24874983744994755,0.3564059263133894,0.5482788968951786,0.4707954097159608,0.5311374729987092,0.0,0.0,0.27006975883973233,0.0,0.26572983606011075,0.39639918515335776,0.5673871798454443,0.0,0.4811486841282633,0.5050605436843365,0.5132079101435147,0.0,0.49591674547405123,0.2404144185154712,0.3382090956575529,0.29969940246218196,0.43482376628407343,0.5223614043909044,0.5720950438795203,0.0,0.43104483474706023,0.39768901835775433,0.5052523203497233,0.5025380618373253,0.1453932512000425,0.18990563722682727,0.48562181953996053,0.0,0.33439498409151985,0.24638701214706377,0.24204672374759806,0.0,0.39075472063270844,0.4486288719523532,0.3267339669226252,0.3091934566389807,0.45687240855818856,0.5446124659938262,0.0,0.41702226055425967,0.0,0.0,0.5615021965304977,0.3997111776957055,0.42264782017565383,0.0,0.0,0.44467854624388425,0.3391469423711573,0.48071453290572697,0.0,0.4289125779285896,0.4052243010758413
2016-04-30,0.43108140077898766,0.20037931257166888,0.0,0.46853370205961975,0.5332749585245238,0.26974347512519475,0.2688438677711144,0.5121763725663835,0.42520334405339666,0.2743547385273658,0.0,0.5358223487782486,0.475638377707684,0.0,0.5028855842507599,0.47531713871451137,0.21487284547838698,0.43205983295825284,0.5223337064180533,0.3768250685690231,0.0,0.5054462108786411,0.5915527561531732,0.2250260878500565,0.472425077587585,0.0,0.3022857522191095,0.0,0.4789979253433895,0.24805323077051733,0.33190369191300706,0.572563934135087,0.47435373409947107,0.39734576974450275,0.47600007341843664,0.28701984619042487,0.34259191606779243,0.2388687582754183,0.4754606246174792,0.0,0.4250142872975373,0.39242122187982575,0.378695358889498,0.16952014238125512,0.4833408035568506,0.5752170301429201,0.5106224282772371,0.0,0.4561005566563106,0.0,0.44692745590890864,0.49787373487804454,0.3750720651931203,0.0,0.0,0.5241671517134026,0.4439672908295269,0.43118470874349285,0.39524920447055517,0.6042682417069951,0.4592835229979241,0.4044086714724205,0.3296917743333231,0.44948257665698027,0.49747737076747284,0.3294399147840017,0.5046517966166476,0.0,0.47469678388531206,0.23358773762354698,0.3561735425839607,0.5209437192811872,0.4656297182066827,0.511696248200474,0.0,0.0,0.19864538960522699,0.0,0.27292524094391885,0.3952208281114837,0.5363808951907534,0.0,0.4776527708932767,0.4852414907082652,0.5062805719653687,0.0,0.4929247213257079,0.23803795315473916,0.3340263294127003,0.3075929699635749,0.43142782966164045,0.5225586694368741,0.5581902283704704,0.0,0.41386889149922956,0.38840449499520496,0.4926208311353924,0.47431881451556807,0.3108940243441865,0.19268572369073267,0.48642904119857966,0.0,0.33064575180732325,0.2275632865687371,0.24417136505439918,0.0,0.4219108596394979,0.4471758121165206,0.3204736785973754,0.3208106440238697,0.3961731826232948,0.5356919901249715,0.0,0.425692168965681,0.0,0.0,0.553797124037396,0.392007279708564,0.4081220614347742,0.0,0.0,0.4415668204316663,0.34249069494854073,0.43525160675614966,0.0,0.4520515564140382,0.3844682018342271
2016-05-31,0.4616282742358495,0.19817810930690954,0.0,0.504242183376916,0.5284785997742926,0.26601914065917825,0.2610066094535699,0.5110156019936359,0.4329251362433365,0.2777124300030363,0.0,0.5323925420418024,0.5101736279883843,0.0,0.49666243881041006,0.45680591989981195,0.21377289576006653,0.4293928368841281,0.5234138457066219,0.3795507973361553,0.0,0.5006461993800342,0.5978059109657045,0.3596039639243553,0.4617835195186943,0.0,0.267995693714184,0.0,0.47801472541030215,0.2458111340874691,0.30451651706484967,0.5829612056780876,0.4697863985788736,0.39924986446929267,0.4780088548864073,0.2879716791797708,0.34767384315241323,0.3582471940368664,0.47029940100126383,0.0,0.44716038932731655,0.44393578603027634,0.38755801902504816,0.16830714188609552,0.5003543331659027,0.6062995537112038,0.5184739718410313,0.0,0.46182949513118177,0.0,0.440575369269492,0.4975328913296748,0.36765504178910313,0.0,0.0,0.5346870209755034,0.4406884195535154,0.430751677919826,0.3911183760129709,0.605166072930566,0.4708862190465874,0.4435416045156436,0.3067958784413349,0.44411344580946704,0.4872869205415542,0.3348316153251073,0.5284978683370692,0.0,0.489933984297116,0.31213744982118924,0.35641516434307297,0.510029965106888,0.4563046748807508,0.5097481159837979,0.0,0.0,0.20262221175764766,0.0,0.2764698921378443,0.3948710246425461,0.5371981912116696,0.0,0.5113660877993785,0.48252004808456456,0.46755823069990216,0.0,0.4918550093584077,0.2352085317752162,0.34768706154457174,0.3129311431378476,0.4587745618381827,0.5205249770705536,0.5703854206640451,0.0,0.399441782244921,0.3895165110828942,0.5028546815744197,0.48373517958942835,0.31851164912164576,0.19645705321403464,0.48536150658641053,0.0,0.3215434802615396,0.22387045134584901,0.24641352141010228,0.0,0.4389103983588454,0.44669291871196615,0.3131598376919952,0.32521106070849004,0.41754811552128157,0.5255514326181092,0.0,0.4169531708994827,0.0,0.0,0.5415225536637734,0.43397415990907406,0.3930871050448777,0.0,0.0,0.4545199420610817,0.3466811826594713,0.419694560827011,0.0,0.46712055826048665,0.3887840604927805
2016-06-30,0.4740780913031092,0.19559904043390447,0.0,0.5004461397670045,0.5661584950824685,0.2463976974596298,0.25348169822443944,0.5093779538903093,0.4195856303608893,0.2823650004421655,0.0,0.5275359950475532,0.5033828895011855,0.0,0.4945793706559981,0.4594766881611027,0.2128032942359923,0.4266293915271379,0.5479588101512644,0.35185864961019353,0.0,0.5041441706698702,0.5976608792770598,0.36294795440817074,0.44989213864596944,0.0,0.21602656777812052,0.0,0.4765310713108944,0.24366188063379737,0.264442729974106,0.5833455813262447,0.4642533129639743,0.39674236152543235,0.4797973691791079,0.30924391464445794,0.35337355503823703,0.3715326079014214,0.46296926786817083,0.0,0.45130632558966677,0.44907217457664644,0.39824840708448445,0.16706078975096025,0.5043576368174805,0.6051326770775876,0.5246364410879462,0.0,0.4462159837707805,0.0,0.4248884545740049,0.4964868806772182,0.4136955284682696,0.0,0.0,0.5320910521190381,0.4638811233556011,0.3993068275816091,0.3866445247747387,0.5934315336975139,0.48327157646693997,0.4404343870937546,0.29616054894550864,0.43934903335329395,0.47073207077901785,0.338531793200223,0.5160271369075903,0.0,0.4862701555805867,0.32751261396821973,0.35738389920370417,0.4925811477545566,0.4540659018409845,0.499573711132757,0.0,0.0,0.24307130715208278,0.0,0.2791408827215336,0.395525799969503,0.5266595239176146,0.10688069901117705,0.5051042013342446,0.49737899994527385,0.48401051244283033,0.0,0.4994442837089534,0.23251673752167348,0.33482997937674375,0.3179709850613729,0.4784734767414827,0.5461589972329686,0.5629242611263049,0.0,0.4093457363106008,0.41070431599677487,0.5321000336726694,0.47744847146700864,0.29329138299267055,0.2009456457462547,0.4837024995360399,0.0,0.3160412698325962,0.22556769712705532,0.24887333869070052,0.0,0.4371512206812929,0.4396106860810592,0.30613627760403106,0.3283450805461455,0.41837678662579353,0.5142433442838502,0.0,0.4171542210459893,0.0,0.0,0.5298962481355188,0.4191621044080514,0.3787790877755517,0.0,0.0,0.45414424567228273,0.3517016069058634,0.3648159074022549,0.0,0.4580792757178776,0.3882480688565605
2016-07-31,0.4683430462897168,0.1950189146379758,0.0,0.5009747414271822,0.5646530903431509,0.24452149097885484,0.24709244159630367,0.506264210861907,0.4176900354121236,0.2876011622042803,0.0,0.5218635065394418,0.5004155872770466,0.0,0.48922640597260847,0.44833980215142394,0.21241957658275784,0.42364054072501917,0.5446370786559188,0.3542702167052166,0.0,0.5008830958290761,0.599080322475694,0.359249502458019,0.44030576885629397,0.0,0.22613346002369744,0.0,0.4772098827645526,0.24206983439784993,0.25993724306012983,0.5842080150778798,0.4598141225027134,0.39861431116379886,0.4819960370430312,0.2992278174044562,0.35992248666652377,0.3700325540915245,0.4548524613965101,0.0,0.4546584191677902,0.4401347856869725,0.4005198329272849,0.22038262573440726,0.5019582650174123,0.607416210616191,0.5253440365874419,0.0,0.44900419207424636,0.0,0.4268797695305907,0.4953006291362252,0.40750663726503417,0.0,0.0,0.5337627561168908,0.4663843132942591,0.39973871231861735,0.38375042931055464,0.5937761450329745,0.48835154538169795,0.4406102828578173,0.28333354595214877,0.43732637005096914,0.46522923256154985,0.3451171341744408,0.5120979533274614,0.0,0.48625842997403856,0.3208631393273752,0.35910457034466486,0.48942812745343167,0.44964437498629967,0.5041874302553667,0.0,0.0,0.2392258934689577,0.0,0.2829304626345108,0.39711341132526096,0.523882576639337,0.0555024335586963,0.5030861555700815,0.4976407463819317,0.47935840589507306,0.0,0.4984559256692314,0.2304189399614109,0.3349322340512739,0.3238610111632445,0.4733963846473273,0.5436486081576124,0.5655776225854479,0.0,0.41330813690017304,0.41230541483416283,0.531181124595097,0.47784423911558294,0.28840093289672325,0.20627228861839744,0.48248071757443123,0.0,0.3121320146857475,0.2289214395767229,0.25156939921796645,0.0,0.4400123244691748,0.44172151515805663,0.30048715119061353,0.3343123646732659,0.4186912822466268,0.5032965242502975,0.0,0.42175888015090596,0.0,0.0,0.522287873633865,0.4201777217205559,0.3662048389974674,0.0,0.0,0.4522284579516069,0.35739613412776233,0.35775779493810395,0.0,0.4601859874163472,0.3840461544427872
